Q13322	P31749	1	1	11809791	IDA;IOS	kitpathway
O75582	P16220	1	1	9687510	IDA	mapktrkpathway
P01343	P27361	0	1	11350735	IDA	ceramide_pathway
P01343	Q05655	0	1	11350735	IDA	ceramide_pathway
P45983	P05412	1	1	7652575;7600582	IDA	rac1_pathway
O14733	P45984	1	1	19822663	IMP	rac1_pathway
Q9H0C8	Q13418	1	1	14990992;11331582	IDA;IPI	ilk_pathway
Q05397	Q8N1W1	1	1	12702722;18195107	IMP;IDA;IPI	fak_pathway
Q9NWQ8	P41240	1	1	14967142	IDA	pdgfrbpathway
Q9NWQ8	P41240	-1	1	14967142	IDA	pdgfrbpathway
P41240	P09769	1	1	16537894;11489946;14967142	IDA	pdgfrbpathway
P41240	P07948	1	1	16537894;11489946;14967142	IDA	pdgfrbpathway
P41240	P06239	1	1	16537894;11489946;14967142	IDA	pdgfrbpathway
P41240	P07947	1	1	16537894;11489946;14967142	IDA	pdgfrbpathway
P41240	P51451	1	1	16537894;11489946;14967142	IDA	pdgfrbpathway
P41240	P08631	1	1	16537894;11489946;14967142	IDA	pdgfrbpathway
P41240	P12931	1	1	16537894;11489946;14967142	IDA	pdgfrbpathway
P41240	P06241	1	1	16537894;11489946;14967142	IDA	pdgfrbpathway
P09769	Q99704	0	1	16537894;11489946;11841937	IDA	pdgfrbpathway
P07948	Q99704	0	1	16537894;11489946;11841937	IDA	pdgfrbpathway
P06239	Q99704	0	1	16537894;11489946;11841937	IDA	pdgfrbpathway
P07947	Q99704	0	1	16537894;11489946;11841937	IDA	pdgfrbpathway
P51451	Q99704	0	1	16537894;11489946;11841937	IDA	pdgfrbpathway
P08631	Q99704	0	1	16537894;11489946;11841937	IDA	pdgfrbpathway
P12931	Q99704	0	1	16537894;11489946;11841937	IDA	pdgfrbpathway
P06241	Q99704	0	1	16537894;11489946;11841937	IDA	pdgfrbpathway
Q99704	P41240	1	1	16537894	IMP;IDA;IPI	pdgfrbpathway
O14757	P04637	0	1	10673501	IMP;IDA	p53regulationpathway
O96017	P04637	0	1	10673501	IMP;IDA	p53regulationpathway
Q02750	P27361	1	1	1381507	IDA;IOS	tcrraspathway
Q02750	P28482	1	1	1381507	IDA;IOS	tcrraspathway
P15056	Q02750	1	1	7935374	IDA;IOS	tcrraspathway
P17252	P15056	1	1	1386920;12917261	IMP;IOS	tcrraspathway
P27361	P01100	1	1	12972619	IDA	tcrraspathway
P28482	P01100	1	1	12972619	IDA	tcrraspathway
Q13077	Q13114	-1	1	12958312;18997792;11304555;16622006	IMP;IDA	cd40_pathway
Q13535	P04637	0	1	15159397	IDA;IPI	bard1pathway
O15530	P31749	1	1	16033886;20153221	IDA	faspathway
P55212	P08670	0	1	11423904	NIL	caspase_pathway
P55210	P08670	0	1	11423904	NIL	caspase_pathway
P55212	Q01826	0	1	11463840	NIL	caspase_pathway
P55212	P05549	0	1	11438643	NIL	caspase_pathway
P01375	P05549	0	1	11438643	NIL	caspase_pathway
Q15831	P43268	0	1	16912160	IDA;IPI	lkb1_pathway
P29350	O60674	-1	1	8343951;7889566;15705783	IDA;IOS	epopathway
P29350	O14543	-1	1	8343951;7889566;15705783	IDA;IOS	epopathway
Q9UQQ2	O60674	-1	1	8343951;7889566;15705783	IDA;IOS	epopathway
Q9UQQ2	O14543	-1	1	8343951;7889566;15705783	IDA;IOS	epopathway
Q13233	P45983	1	1	15757900	IMP;IDA	avb3_opn_pathway
Q9UBE8	P10242	0	1	15082531	IMP;IDA;IPI	cmyb_pathway
Q9H2X6	Q9UBE8	0	1	15082531	IMP;IDA	cmyb_pathway
P63279	P10242	0	1	11779867	IMP;IDA;IPI	cmyb_pathway
Q9Y6X2	P10242	0	1	17077080	IMP;IDA	cmyb_pathway
Q93096	P61586	1	1	16540666	IDA	prlsignalingeventspathway
O00141	O43524	0	1	11154281	IMP;IDA	foxopathway
Q93096	P08134	1	1		NIL	prlsignalingeventspathway
O75365	P08134	1	1		NIL	prlsignalingeventspathway
O75365	P63000	0	1		NIL	prlsignalingeventspathway
P61586	Q13464	1	1		NIL	prlsignalingeventspathway
P26927	O43524	0	1	16751106	IMP;IDA;IPI	foxopathway
P09769	Q05655	0	1	10319993	IMP;IDA	pdgfrbpathway
P07948	Q05655	0	1	10319993	IMP;IDA	pdgfrbpathway
P06239	Q05655	0	1	10319993	IMP;IDA	pdgfrbpathway
P07947	Q05655	0	1	10319993	IMP;IDA	pdgfrbpathway
P51451	Q05655	0	1	10319993	IMP;IDA	pdgfrbpathway
P08631	Q05655	0	1	10319993	IMP;IDA	pdgfrbpathway
P12931	Q05655	0	1	10319993	IMP;IDA	pdgfrbpathway
P06241	Q05655	0	1	10319993	IMP;IDA	pdgfrbpathway
P49840	Q08050	0	1	16875671	IMP	foxm1pathway
P06396	P68133	0	1		NIL	caspase_pathway
P06396	P68133	0	1		NIL	caspase_pathway
Q96J02	O15105	0	1	15946939	IMP;IDA;IPI	tgfbrpathway
Q05655	P29474	1	1	17210830	IMP	thrombin_par1_pathway
Q15942	P50552	1	1	19690217	IMP;IDA	thrombin_par1_pathway
P53667	Q9Y281	1	1		NIL	caspase_pathway
O14965	P04637	0	1	14702041;15469940	IDA;IPI	aurora_a_pathway
P00734	P25116	0	1	7730369;8390469;7961693	IDA	thrombin_par1_pathway
Q13596	P25116	0	1	12058063;8390469;7961693;16407403	IMP;IDA;IPI	thrombin_par1_pathway
P35626	P25116	1	1	10861009;10893235;8955127;7961693	IMP	thrombin_par1_pathway
P04049	Q02750	1	1	8933152;10969079	IDA	ceramide_pathway
P04049	P36507	1	1	8933152;10969079	IDA	ceramide_pathway
P53350	O60566	0	1	17785528	IMP;IDA;IPI	plk1_pathway
P53350	Q9Y266	0	1	16860740;12852857	IMP;IDA;IPI	plk1_pathway
Q9Y266	P53350	0	1	16860740	IMP;IDA;IPI	plk1_pathway
Q02750	Q9BVN2	1	1	15024033	IMP;IDA;IOS	mapktrkpathway
P04049	Q02750	1	1	8394352	IDA;IOS	mapktrkpathway
Q05655	Q02750	1	1	10330161	IMP;IOS	mapktrkpathway
P27361	P19419	1	1	7889942	IMP;IPI	mapktrkpathway
P28482	P19419	1	1	7889942	IMP;IPI	mapktrkpathway
Q16539	O75676	1	1	9687510;9873047;9792677	IMP;IDA;IPI	p38alphabetadownstreampathway
Q16539	O75582	1	1	9687510;9873047;9792677	IMP;IDA;IPI	p38alphabetadownstreampathway
Q15759	O75676	1	1	9687510;9873047;9792677	IMP;IDA;IPI	p38alphabetadownstreampathway
Q15759	O75582	1	1	9687510;9873047;9792677	IMP;IDA;IPI	p38alphabetadownstreampathway
O75676	P16220	1	1	9687510;11909979;9792677	IMP;IDA;RGE;IOS	p38alphabetadownstreampathway
O75582	P16220	1	1	9687510;11909979;9792677	IMP;IDA;RGE;IOS	p38alphabetadownstreampathway
O14733	P45983	1	1		NIL	hivnefpathway
P55957	P99999	0	1	9873064	NIL	hivnefpathway
Q13418	P31749	1	1	11313365	NIL	avb3_integrin_pathway
P45983	P05412	1	1	18362184;10385525	IDA	fak_pathway
P45984	P05412	1	1	18362184;10385525	IDA	fak_pathway
P45985	P45983	1	1	10385525;10791986;9860979	IMP	fak_pathway
P45985	P45984	1	1	10385525;10791986;9860979	IMP	fak_pathway
Q13153	P45985	1	1	10385525;10791986	IMP;IOS	fak_pathway
Q13163	Q13164	1	1	9790194;11073940;12640115	IOS	erbb1_downstream_pathway
Q13164	Q06413	1	1	11238956;9384584;12640115	IMP;IDA	erbb1_downstream_pathway
Q02750	P27361	1	1	12048245;10995751	IMP	ifngpathway
Q02750	P28482	1	1	12048245;10995751	IMP	ifngpathway
Q13233	Q02750	1	1	12048245	IMP	ifngpathway
Q02750	P27361	1	1		NIL	bcr_5pathway
Q02750	P28482	1	1		NIL	bcr_5pathway
P63000	Q13233	1	1	14563325	IDA;IPI;IOS	bcr_5pathway
O43318	Q13233	1	1	14563325	IDA;IPI;IOS	bcr_5pathway
P52735	P63000	1	1		NIL	bcr_5pathway
Q13233	Q16539	1	1		NIL	bcr_5pathway
Q13233	P45983	1	1		NIL	bcr_5pathway
P45983	P05412	1	1		NIL	bcr_5pathway
P27361	P05412	1	1		NIL	bcr_5pathway
P68400	P05412	-1	1		NIL	bcr_5pathway
Q16539	P05412	1	1		NIL	bcr_5pathway
P01112	P04049	1	1		NIL	bcr_5pathway
O00141	O43524	1	1	11154281	IMP;IDA	insulin_pathway
O43426	P02787	0	1	15821731	IMP;IDA;IOS	ephbfwdpathway
O43426	P42261	0	1	15821731	IMP;IDA;IOS	ephbfwdpathway
P05771	P15056	1	1	1386920;12917261	IMP;IOS	cd8tcrdownstreampathway
P27361	P04054	1	1		NIL	fcer1pathway
P28482	P04054	1	1		NIL	fcer1pathway
O14733	P45985	1	1		NIL	fcer1pathway
P45985	P45983	1	1	9108083	IDA;IOS	fcer1pathway
Q06187	P45983	1	1	9108083	IDA;IOS	fcer1pathway
P09038	P27361	1	1	9490736;12750158	IMP;IDA;IOS	avb3_integrin_pathway
P09038	P28482	1	1	9490736;12750158	IMP;IDA;IOS	avb3_integrin_pathway
Q9Y624	P27361	1	1	9490736;12750158	IMP;IDA;IOS	avb3_integrin_pathway
Q9Y624	P28482	1	1	9490736;12750158	IMP;IDA;IOS	avb3_integrin_pathway
Q14289	Q05397	1	1	16760434;9182576	IMP;IDA;IPI	avb3_integrin_pathway
Q02750	P27361	1	1	15811950;11986622	IGI;IMP	netrin_pathway
Q02750	P28482	1	1	15811950;11986622	IGI;IMP	netrin_pathway
P36507	P27361	1	1	15811950;11986622	IGI;IMP	netrin_pathway
P36507	P28482	1	1	15811950;11986622	IGI;IMP	netrin_pathway
O96017	P30304	0	1	9836640;11298456	IMP;IDA;IPI	atm_pathway
P41180	P06241	1	1	18065418	IMP;IDA	ecadherin_keratinocyte_pathway
Q16539	P15336	1	1	7535770;7839144;7737130	IMP;IDA	p38alphabetadownstreampathway
Q15759	P15336	1	1	7535770;7839144;7737130	IMP;IDA	p38alphabetadownstreampathway
P27361	Q15418	1	1	14966081	IMP;IDA	fgf_pathway
P28482	Q15418	1	1	14966081	IMP;IDA	fgf_pathway
P53350	Q9ULW0	0	1	16418575	IMP;IDA	plk1_pathway
P53350	O14965	0	1	16418575	IMP;IDA	plk1_pathway
P53350	Q2M2Z5	0	1	16980960	IMP;IDA;IPI	plk1_pathway
P53350	P13693	0	1	12167714	IMP;IDA;IPI	plk1_pathway
P53350	P13693	0	1	12167714	IMP;IDA	plk1_pathway
P15056	Q02750	1	1	9560161	IDA;IOS	mapktrkpathway
Q93009	P98177	1	1	16964248	IMP;IDA;IPI	foxopathway
O15111	O43524	0	1	15084260	IMP;IDA;IPI	foxopathway
O14920	O43524	0	1	15084260	IMP;IDA;IPI	foxopathway
Q05397	P12931	1	1	16679515;15277544;15485841	IMP;IDA	nectin_pathway
O60331	Q9Y490	0	1	17965016	IDA;IPI	nectin_pathway
P46108	Q13905	1	1	15504743	IMP	nectin_pathway
P12931	P46108	1	1	15504743	IMP	nectin_pathway
P31749	P49841	0	1		NIL	reelinpathway
P49841	P10636	-1	1		NIL	reelinpathway
P04049	Q02750	1	1	18799465	IDA	erbb2erbb3pathway
P04049	P36507	1	1	18799465	IDA	erbb2erbb3pathway
Q02750	P27361	1	1	18799465;9694850	IDA	erbb2erbb3pathway
Q02750	P28482	1	1	18799465;9694850	IDA	erbb2erbb3pathway
P36507	P27361	1	1	18799465;9694850	IDA	erbb2erbb3pathway
P36507	P28482	1	1	18799465;9694850	IDA	erbb2erbb3pathway
P27361	P49023	0	1	15494312;11784715	IMP	met_pathway
P28482	P49023	0	1	15494312;11784715	IMP	met_pathway
P45985	P45983	1	1	16282370	IMP	ar_tf_pathway
P52564	Q16539	1	1	16282370	IMP	ar_tf_pathway
P49841	P10275	0	1	14985354	IMP;IDA;IPI	ar_tf_pathway
P12931	O00254	1	1	17053785	IMP;IOS	erbb1_downstream_pathway
Q07812	O95831	0	1	12486111	IDA	ceramide_pathway
Q07812	P99999	0	1		NIL	ceramide_pathway
Q92934	O95831	0	1		NIL	ceramide_pathway
Q92934	P99999	0	1		NIL	ceramide_pathway
P10415	O95831	-1	1		NIL	ceramide_pathway
P10415	P99999	-1	1	9873064	IDA	ceramide_pathway
Q05655	Q9Y6J0	1	1	9655484	IMP	nfat_3pathway
P05129	Q9Y6J0	1	1	9655484	IMP	nfat_3pathway
P05771	Q9Y6J0	1	1	9655484	IMP	nfat_3pathway
Q04759	Q9Y6J0	1	1	9655484	IMP	nfat_3pathway
P05771	Q9Y6J0	1	1	9655484	IMP	nfat_3pathway
P17252	Q9Y6J0	1	1	9655484	IMP	nfat_3pathway
Q02156	Q9Y6J0	1	1	9655484	IMP	nfat_3pathway
P24723	Q9Y6J0	1	1	9655484	IMP	nfat_3pathway
P08571	P10809	0	1	16148103;19875724;12594256;10623794	IMP	toll_endogenous_pathway
Q02750	P27361	1	1	12925710	IMP	ephbfwdpathway
Q02750	P28482	1	1	12925710	IMP	ephbfwdpathway
P42345	P23443	1	1	14653992	IDA	cdc42_pathway
Q13163	Q13164	1	1	11544482;15917464;12011113	IMP;IDA;IOS	mapktrkpathway
Q00987	P04637	0	1	15242646	IMP;IDA;IPI	p53regulationpathway
Q00987	Q15843	0	1	15242646	IMP;IDA;IPI	p53regulationpathway
P09769	P00519	1	1	16787943	IDA	pdgfrbpathway
P07948	P00519	1	1	16787943	IDA	pdgfrbpathway
P06239	P00519	1	1	16787943	IDA	pdgfrbpathway
P07947	P00519	1	1	16787943	IDA	pdgfrbpathway
P51451	P00519	1	1	16787943	IDA	pdgfrbpathway
P08631	P00519	1	1	16787943	IDA	pdgfrbpathway
P12931	P00519	1	1	16787943	IDA	pdgfrbpathway
P06241	P00519	1	1	16787943	IDA	pdgfrbpathway
P53350	Q9H8V3	0	1	17488623;17360533	IMP;IDA	plk1_pathway
Q13233	Q15796	0	1	10085121	IMP	smad2_3pathway
P27361	P84022	0	1	10197981	IMP;IDA	smad2_3pathway
P28482	P84022	0	1	10197981	IMP;IDA	smad2_3pathway
P27361	Q15796	0	1	12193595;9620846	IMP;IDA;RGE;IPI	smad2_3pathway
P28482	Q15796	0	1	12193595;9620846	IMP;IDA;RGE;IPI	smad2_3pathway
P62158	Q15796	-1	1	12193595;9620846	IMP;IDA;RGE;IPI	smad2_3pathway
O43683	P53350	0	1	16760428	IMP;IPI	plk1_pathway
P53350	Q6PGQ7	0	1	18521620;18378770	IMP;IDA;IPI	plk1_pathway
O14965	P53350	1	1	18566290	IMP	plk1_pathway
P53350	P30291	0	1	15350223;15070733	IMP;IDA	plk1_pathway
Q05193	P36575	0	1	15845539;14976202;12626493;10085139	IMP	txa2pathway
Q05193	P32121	0	1	15845539;16956790;14976202;12626493;10085139	IMP;IPI	txa2pathway
O75582	P16220	1	1	12763014	IDA	lpa4_pathway
P17612	P16220	1	1	12763014	IDA	lpa4_pathway
P45983	P15336	1	1	9317150	IDA	rac1_pathway
Q13233	O14733	1	1	19822663	IMP	rac1_pathway
P14780	P31431	0	1	16357320	NIL	syndecan_4_pathway
P00734	P31431	0	1	16087677	IMP;IDA	syndecan_4_pathway
P00747	P31431	0	1	16087677	IMP;IDA	syndecan_4_pathway
P15917	P29466	0	1	15010463	NIL	anthraxpathway
P15917	P29466	0	1	15010463	NIL	anthraxpathway
Q9C000	P29466	0	1	15010463	NIL	anthraxpathway
Q9C000	P29466	0	1	15010463	NIL	anthraxpathway
P45984	P15336	1	1	19822663	IMP	rac1_pathway
Q9UQC2	Q9Y6K9	-1	1	15125833;16365455	IDA	tcr_pathway
Q9Y4K3	O43318	0	1	11460167;14592977;8638164	IMP;IPI	p38_mkk3_6pathway
Q9Y4K3	Q9NYJ8	0	1	11460167;14592977;8638164	IMP;IPI	p38_mkk3_6pathway
Q9Y4K3	Q15750	0	1	11460167;14592977;8638164	IMP;IPI	p38_mkk3_6pathway
Q16539	O43318	-1	1	11460167;14592977;8638164	IMP;IPI	p38_mkk3_6pathway
Q15759	O43318	-1	1	11460167;14592977;8638164	IMP;IPI	p38_mkk3_6pathway
Q16539	Q9NYJ8	-1	1	11460167;14592977;8638164	IMP;IPI	p38_mkk3_6pathway
Q16539	Q15750	-1	1	11460167;14592977;8638164	IMP;IPI	p38_mkk3_6pathway
Q15759	Q9NYJ8	-1	1	11460167;14592977;8638164	IMP;IPI	p38_mkk3_6pathway
Q15759	Q15750	-1	1	11460167;14592977;8638164	IMP;IPI	p38_mkk3_6pathway
Q9NYJ8	Q9Y4K3	1	1	15836773	IMP;IDA;IOS	p38_mkk3_6pathway
P25098	Q9UQL6	0	1	16221676	IMP;IPI;IOS	hdac_classii_pathway
P17706	P23458	1	1	11909529	IMP;IDA;IPI	tcptp_pathway
P17706	P52333	1	1	11909529	IMP;IDA;IPI	tcptp_pathway
Q16539	P49137	1	1	9528766	IMP;IOS	mapktrkpathway
Q8TBB1	P49757	0	1	11782429	IMP;IDA;IPI	notch_pathway
O76050	P78504	0	1	18077452	IMP;IDA;IPI	notch_pathway
P22888	P32121	0	1	10811902	IMP;IDA	arf6_pathway
P45983	P05412	1	1	7652575;7600582	IDA	cdc42_pathway
O14543	P41159	-1	1	8548812;10514492	IPI;IOS	ptp1bpathway
O15530	P31749	0	1	16787925	IMP;IDA	vegfr1_pathway
P31751	O60343	1	1	12637568	NIL	pi3kciaktpathway
O60343	P14672	1	1	16213228;12637568	IMP	pi3kciaktpathway
P31749	P55211	0	1	9812896	IMP;IDA	pi3kciaktpathway
P31749	O43524	0	1	10102273	IMP;IDA	pi3kciaktpathway
P31749	P98177	0	1	10102273	IMP;IDA	pi3kciaktpathway
P31749	Q12778	0	1	10102273	IMP;IDA	pi3kciaktpathway
O60674	P42229	1	1	15504549	IDA;IOS	kitpathway
P16591	P42229	1	1	15504549	IDA;IOS	kitpathway
Q16539	P03372	1	1	12138194	IMP;IDA	p38alphabetadownstreampathway
Q15759	P03372	1	1	12138194	IMP;IDA	p38alphabetadownstreampathway
P23443	O75030	1	1	10673502	IDA	kitpathway
Q16539	P28324	1	1	9130707	IMP;IDA;RGE	p38alphabetadownstreampathway
Q15759	P28324	1	1	9130707	IMP;IDA;RGE	p38alphabetadownstreampathway
Q16539	Q02078	1	1	9858528	IMP;IDA	p38alphabetadownstreampathway
Q15759	Q02078	1	1	9858528	IMP;IDA	p38alphabetadownstreampathway
Q16539	O75030	1	1	11792706	IMP;IDA	p38alphabetadownstreampathway
Q15759	O75030	1	1	11792706	IMP;IDA	p38alphabetadownstreampathway
P31749	Q12778	1	1	12456685	IMP	il6_7pathway
O14578	P10916	1	1	12802051	IDA	rhoa_pathway
P05129	O14939	1	1	16873675	IGI	il8cxcr2_pathway
P05771	O14939	1	1	16873675	IGI	il8cxcr2_pathway
P05771	O14939	1	1	16873675	IGI	il8cxcr2_pathway
P17252	O14939	1	1	16873675	IGI	il8cxcr2_pathway
P52564	Q16539	1	1	8622669;7997261;7914033;7693711;9790884	IMP;IDA;IOS	p38alphabetapathway
P52564	Q15759	1	1	8622669;9790884	IMP;IDA	p38alphabetapathway
P46734	Q16539	1	1	7997261;7914033;7693711;7839144;16407200	IMP;IDA;IPI;IOS	p38alphabetapathway
P45984	P35222	0	1	18423204	IMP;IDA	rac1_pathway
P17252	P31431	0	1	8589452	IMP;IDA	syndecan_4_pathway
Q12846	Q92482	0	1	17635938	IMP;IDA	ecadherin_stabilization_pathway
Q12846	P55064	0	1	17635938	IMP;IDA	ecadherin_stabilization_pathway
Q99895	Q03405	0	1	8612581	IDA	upa_upar_pathway
P10845	P60880	1	1	8103915;9886085	IDA	botulinumtoxinpathway
Q00496	P60880	1	1	10582602	NIL	botulinumtoxinpathway
Q60393	P63027	1	1	8051110	NIL	botulinumtoxinpathway
P10844	P63027	1	1	8223654	NIL	botulinumtoxinpathway
P18640	Q16623	1	1	7737992	IDA	botulinumtoxinpathway
P18640	P60880	1	1		NIL	botulinumtoxinpathway
Q16566	P56524	-1	1	12663674	IDA;IPI	hdac_classii_pathway
Q16566	P11831	-1	1	12663674	IDA;IPI	hdac_classii_pathway
P29350	P43405	-1	1	9058799	IDA	bcr_5pathway
P08575	P07948	0	1	7499277	NIL	bcr_5pathway
P15391	P52735	1	1	9620684	IDA;IPI	bcr_5pathway
P31749	O14746	0	1	10224060	IDA;IPI	telomerasepathway
P31749	P19838	0	1	10224060	IDA;IPI	telomerasepathway
P31749	P62258	0	1	10224060	IDA;IPI	telomerasepathway
Q14289	P09769	1	1		NIL	alphasynuclein_pathway
Q14289	P07948	1	1		NIL	alphasynuclein_pathway
Q14289	P06239	1	1		NIL	alphasynuclein_pathway
Q14289	P07947	1	1		NIL	alphasynuclein_pathway
Q14289	P51451	1	1		NIL	alphasynuclein_pathway
Q14289	P08631	1	1		NIL	alphasynuclein_pathway
Q14289	P12931	1	1		NIL	alphasynuclein_pathway
Q14289	P06241	1	1		NIL	alphasynuclein_pathway
P62942	P37840	0	1		NIL	alphasynuclein_pathway
P43405	P37840	1	1	11744621	NIL	alphasynuclein_pathway
P09769	P37840	1	1	12096713;11078745	NIL	alphasynuclein_pathway
P07948	P37840	1	1	12096713;11078745	NIL	alphasynuclein_pathway
P06239	P37840	1	1	12096713;11078745	NIL	alphasynuclein_pathway
P07947	P37840	1	1	12096713;11078745	NIL	alphasynuclein_pathway
P51451	P37840	1	1	12096713;11078745	NIL	alphasynuclein_pathway
P08631	P37840	1	1	12096713;11078745	NIL	alphasynuclein_pathway
P12931	P37840	1	1	12096713;11078745	NIL	alphasynuclein_pathway
P06241	P37840	1	1	12096713;11078745	NIL	alphasynuclein_pathway
Q86XK2	P04637	0	1	17098746	IMP;IDA;IPI	p53regulationpathway
Q86XK2	Q15843	0	1	17098746	IMP;IDA;IPI	p53regulationpathway
O75925	P63165	0	1	12393906	IDA	ranbp2pathway
O75928	P63165	0	1	12393906	IDA	ranbp2pathway
Q12913	P12931	1	1	18936167;10428027	IMP	vegfr1_2_pathway
P12931	Q13480	0	1	18936167;10428027	IDA;IPI	vegfr1_2_pathway
P62942	Q03135	-1	1	11583628;12151385;12429842;15356634;9463378;9346908;12717440;9335507;9679059;10777621;9865696;9215638;11163210;12034739;11278251;12356868;10615055	IMP;IDA;IPI;IOS	tgfbrpathway
P09769	P40763	0	1	10815799;9484840;9344858;11404481	IMP	pdgfrbpathway
P07948	P40763	0	1	10815799;9484840;9344858;11404481	IMP	pdgfrbpathway
P06239	P40763	0	1	10815799;9484840;9344858;11404481	IMP	pdgfrbpathway
P07947	P40763	0	1	10815799;9484840;9344858;11404481	IMP	pdgfrbpathway
P51451	P40763	0	1	10815799;9484840;9344858;11404481	IMP	pdgfrbpathway
P08631	P40763	0	1	10815799;9484840;9344858;11404481	IMP	pdgfrbpathway
P12931	P40763	0	1	10815799;9484840;9344858;11404481	IMP	pdgfrbpathway
P06241	P40763	0	1	10815799;9484840;9344858;11404481	IMP	pdgfrbpathway
Q02750	Q08050	1	1	15671063	IMP	foxm1pathway
Q16539	Q06413	1	1	9069290;9858528	IMP;IDA	p38alphabetadownstreampathway
Q15759	Q06413	1	1	9069290;9858528	IMP;IDA	p38alphabetadownstreampathway
Q16539	P04637	1	1	10212189	IMP;IDA	p38alphabetadownstreampathway
Q15759	P04637	1	1	10212189	IMP;IDA	p38alphabetadownstreampathway
Q16539	Q9UBK2	1	1	11741533	IMP;IDA;RGE	p38alphabetadownstreampathway
Q15759	Q9UBK2	1	1	11741533	IMP;IDA;RGE	p38alphabetadownstreampathway
P39900	Q03405	0	1	12195704;11342439	IDA	upa_upar_pathway
Q12851	Q13233	1	1	9712898	IMP;IPI	tnfpathway
Q7Z2Y5	Q13233	1	1	9712898	IMP;IPI	tnfpathway
Q9Y4K4	Q13233	1	1	9712898	IMP;IPI	tnfpathway
O95819	Q13233	1	1	9712898	IMP;IPI	tnfpathway
Q9UKE5	Q13233	1	1	9712898	IMP;IPI	tnfpathway
Q8IVH8	Q13233	1	1	9712898	IMP;IPI	tnfpathway
Q13233	O14733	1	1	9384583	NIL	tnfpathway
P12931	P46108	1	1	16170364	IMP;IPI;IOS	ecadherin_nascentaj_pathway
P46108	Q13905	1	1	16170364;15254236	IOS	ecadherin_nascentaj_pathway
P45983	P05412	1	1	9891069	IDA	tcrjnkpathway
P27361	P24941	1	1	10962581	IMP	il2_1pathway
P28482	P24941	1	1	10962581	IMP	il2_1pathway
Q16539	P16220	1	1	11335727;11532940	IDA	lymphangiogenesis_pathway
Q15759	P16220	1	1	11335727;11532940	IDA	lymphangiogenesis_pathway
Q15418	P16220	1	1	11335727;11532940	IDA	lymphangiogenesis_pathway
O75116	P19634	1	1	9707430	IMP;IDA	rhoa_pathway
Q13464	P19634	1	1	9707430	IMP;IDA	rhoa_pathway
P17612	P10276	0	1	16769902;7476969	IMP;IDA	retinoic_acid_pathway
P45983	P05412	1	1	9407028	IDA	reg_gr_pathway
P05771	P45983	1	1	12917261	IMP	cd8tcrdownstreampathway
P31749	Q92934	0	1	11312610	IDA	erbb2erbb3pathway
P31749	Q9UKG1	1	1	12621049	IMP	ar_pathway
P04004	Q9Y624	0	1	16418218	IDA;IPI	avb3_integrin_pathway
P04141	P22612	1	1	16437163	NIL	gmcsf_pathway
P04141	P22694	1	1	16437163	NIL	gmcsf_pathway
P04141	P17612	1	1	16437163	NIL	gmcsf_pathway
Q16539	P17676	1	1	9822687	IMP;IDA	p38alphabetadownstreampathway
Q15759	P17676	1	1	9822687	IMP;IDA	p38alphabetadownstreampathway
Q16539	P35638	1	1	8650547	IMP	p38alphabetadownstreampathway
Q15759	P35638	1	1	8650547	IMP	p38alphabetadownstreampathway
Q13535	P04637	0	1	9363941	IDA	p53regulationpathway
