CPATH_RECORD_ID_A	INTERACTION_TYPE	CPATH_RECORD_ID_B	GENE_SYMBOL_A	GENE_SYMBOL_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID
103451	IN_SAME_COMPONENT	104024	TGFBR3	TGFB1	CELL_MAP	NOT_SPECIFIED
103451	INTERACTS_WITH	103193	TGFBR3	TGFBR2	CELL_MAP	11323414
103451	INTERACTS_WITH	104372	TGFBR3	TGFB3	CELL_MAP	11382746
103451	INTERACTS_WITH	139033	TGFBR3	ARRB2	CELL_MAP	12958365
103451	INTERACTS_WITH	484034	TGFBR3	NOT_SPECIFIED	CELL_MAP	11323414
103451	INTERACTS_WITH	544877	TGFBR3	NOT_SPECIFIED	CELL_MAP	11546783
103451	INTERACTS_WITH	88124	TGFBR3	SDC2	CELL_MAP	14976204
103463	IN_SAME_COMPONENT	103221	TRAF2	TRADD	CELL_MAP	NOT_SPECIFIED
103463	IN_SAME_COMPONENT	104712	TRAF2	TRAF1	CELL_MAP	NOT_SPECIFIED
103463	IN_SAME_COMPONENT	105007	TRAF2	TAB3	CELL_MAP	NOT_SPECIFIED
103463	IN_SAME_COMPONENT	139346	TRAF2	BIRC2	CELL_MAP	NOT_SPECIFIED
103463	IN_SAME_COMPONENT	139384	TRAF2	BIRC3	CELL_MAP	NOT_SPECIFIED
103463	IN_SAME_COMPONENT	1482	TRAF2	CAV1	CELL_MAP	NOT_SPECIFIED
103463	IN_SAME_COMPONENT	149785	TRAF2	FADD	CELL_MAP	NOT_SPECIFIED
103463	IN_SAME_COMPONENT	1770	TRAF2	CASP10	CELL_MAP	NOT_SPECIFIED
103463	IN_SAME_COMPONENT	50179	TRAF2	RIPK1	CELL_MAP	NOT_SPECIFIED
103463	INTERACTS_WITH	101972	TRAF2	MAP3K14	CELL_MAP	9020361;9275204;9334169
103463	INTERACTS_WITH	103221	TRAF2	TRADD	CELL_MAP	14743216;10911999;8565075
103463	INTERACTS_WITH	103381	TRAF2	TNFRSF11A	CELL_MAP	10025951
103463	INTERACTS_WITH	103515	TRAF2	TANK	CELL_MAP	10581243;14743216;8710854
103463	INTERACTS_WITH	103980	TRAF2	TNFRSF1A	CELL_MAP	12887920
103463	INTERACTS_WITH	104060	TRAF2	TAB2	CELL_MAP	14633987
103463	INTERACTS_WITH	104070	TRAF2	TBK1	CELL_MAP	10581243;14743216;10990461
103463	INTERACTS_WITH	104454	TRAF2	TNFAIP3	CELL_MAP	8692885
103463	INTERACTS_WITH	104558	TRAF2	TNFRSF1B	CELL_MAP	11112773
103463	INTERACTS_WITH	104558	TRAF2	TNFRSF1B	CELL_MAP	14743216;7544915
103463	INTERACTS_WITH	104558	TRAF2	TNFRSF1B	CELL_MAP	8548810
103463	INTERACTS_WITH	104712	TRAF2	TRAF1	CELL_MAP	8548810
103463	INTERACTS_WITH	104925	TRAF2	TIFA	CELL_MAP	11798190
103463	INTERACTS_WITH	105007	TRAF2	TAB3	CELL_MAP	14633987
103463	INTERACTS_WITH	105087	TRAF2	TAB1	CELL_MAP	14743216
103463	INTERACTS_WITH	1101	TRAF2	CFLAR	CELL_MAP	9208847
103463	INTERACTS_WITH	117678	TRAF2	NR2C2	CELL_MAP	14633987
103463	INTERACTS_WITH	139346	TRAF2	BIRC2	CELL_MAP	8548810
103463	INTERACTS_WITH	140661	TRAF2	CASP8AP2	CELL_MAP	11340079
103463	INTERACTS_WITH	1482	TRAF2	CAV1	CELL_MAP	11112773
103463	INTERACTS_WITH	151175	TRAF2	FLNA	CELL_MAP	10617615
103463	INTERACTS_WITH	1724	TRAF2	CASP8	CELL_MAP	12887920
103463	INTERACTS_WITH	18992	TRAF2	Ripk1	CELL_MAP	8612133
103463	INTERACTS_WITH	21681	TRAF2	Nr2c2	CELL_MAP	12547194
103463	INTERACTS_WITH	32431	TRAF2	CYLD	CELL_MAP	12917691
